2274,9737,2274,9183,2228,9183,2228,9737
7932,8025,7932,7982,7898,7982,7898,8025
7934,8119,7934,8097,7899,8097,7899,8119
7934,8262,7934,8215,7898,8216,7898,8262
7935,8376,7935,8332,7899,8332,7899,8376
7934,7799,7934,7754,7898,7754,7898,7799
7934,8119,7899,8119,7899,8148,7934,8148
7934,8605,7934,8559,7900,8559,7900,8605
4641,8500,4641,8456,4606,8456,4606,8500
4641,8146,4641,8103,4606,8103,4606,8146
4641,8268,4641,8242,4606,8242,4606,8268
4642,8242,4642,8218,4606,8218,4606,8242
4642,8847,4642,8803,4606,8803,4606,8847
1006,7921,1006,7877,971,7877,971,7921
1006,7808,1006,7761,971,7761,971,7808
1008,8617,1008,8571,973,8571,973,8618
1008,8160,1008,8132,971,8132,971,8160
1008,8132,1008,8109,972,8109,972,8132
1007,8038,1007,7993,972,7993,972,8038
1006,8275,1006,8228,972,8228,972,8275
1007,8390,1007,8344,973,8344,973,8390
8596,8503,8583,8503,8583,8559,8596,8559
4942,2775,4898,2775,4898,2829,4942,2829
3065,8729,3065,8685,3029,8685,3029,8729
3065,8149,3065,8105,3029,8105,3029,8149
3065,8271,3065,8243,3029,8243,3029,8271
3065,8243,3065,8220,3029,8220,3029,8243
3065,8503,3065,8457,3029,8457,3029,8503
5634,8259,5634,8216,5598,8216,5598,8259
5634,8498,5634,8452,5598,8452,5598,8498
5632,8143,5632,8101,5598,8101,5598,8143
5634,8376,5634,8332,5599,8332,5599,8376
7201,6776,7163,6776,7163,6812,7201,6812
4122,5743,4093,5743,4093,5788,4122,5788
7185,8489,7185,8444,7150,8444,7150,8489
7185,8372,7185,8329,7150,8329,7150,8372
7184,8605,7184,8560,7150,8560,7150,8605
7184,8148,7184,8120,7149,8120,7149,8148
7184,7777,7184,7750,7150,7750,7150,7777
7185,7800,7185,7778,7149,7778,7149,7800
7184,8024,7184,7983,7149,7983,7149,8024
7184,8120,7184,8098,7149,8098,7149,8120
1055,7928,1055,7903,1019,7903,1019,7928
1055,8362,1055,8340,1020,8340,1020,8362
1055,7903,1055,7877,1019,7877,1019,7903
1055,8389,1055,8363,1021,8363,1021,8390
1056,8617,1056,8571,1021,8571,1021,8617
4574,228,4528,228,4528,637,4574,637
5100,8145,5100,8102,5064,8102,5064,8145
5100,8267,5100,8241,5064,8241,5064,8267
5100,8726,5100,8682,5066,8682,5066,8726
5100,8609,5100,8564,5066,8564,5066,8609
5100,8241,5100,8217,5064,8217,5064,8241
4011,8473,4011,8449,3977,8450,3977,8473
4011,8501,4011,8473,3977,8473,3977,8501
4906,8494,4906,8448,4871,8448,4871,8494
4907,8615,4907,8569,4871,8569,4871,8615
4906,7920,4906,7874,4869,7875,4869,7920
3260,8503,3260,8455,3225,8455,3225,8503
3260,8381,3260,8336,3225,8336,3225,8381
3260,8845,3260,8800,3225,8800,3225,8845
3259,8265,3259,8220,3224,8220,3224,8265
3259,8148,3259,8105,3224,8105,3224,8148
5688,1419,5673,1419,5673,1528,5688,1528
7347,6162,7317,6162,7317,6207,7347,6207
2656,7807,2656,7758,2619,7758,2619,7807
4452,2904,4439,2904,4439,3002,4452,3002
4943,3157,4899,3157,4899,3211,4943,3211
318,7070,288,7070,288,7113,318,7113
6844,8490,6844,8445,6809,8445,6809,8490
6844,8264,6844,8218,6808,8218,6808,8264
6843,8148,6843,8122,6809,8122,6809,8148
6846,7916,6846,7873,6810,7873,6810,7916
6845,7799,6845,7751,6810,7751,6810,7799
6845,8606,6845,8561,6810,8561,6810,8606
6844,8121,6844,8099,6808,8099,6808,8121
2585,769,2572,769,2572,797,2585,797
5358,2837,5312,2837,5312,2871,5358,2871
1593,1796,1524,1796,1524,1826,1593,1826
2919,8382,2919,8337,2884,8337,2884,8382
2919,8265,2919,8221,2884,8221,2884,8265
2919,8615,2919,8567,2884,8567,2884,8615
2919,7924,2919,7896,2883,7896,2883,7924
2920,8846,2920,8800,2885,8800,2885,8846
2919,8149,2919,8106,2884,8106,2884,8149
2919,7896,2919,7874,2883,7874,2883,7896
2919,8499,2919,8451,2884,8451,2884,8499
1309,6845,1280,6845,1280,6889,1309,6889
4544,3737,4529,3737,4529,3825,4544,3825
4107,8154,4107,8127,4073,8127,4073,8154
4107,8127,4107,8104,4073,8104,4073,8127
4109,8496,4109,8449,4074,8449,4074,8496
4108,8382,4108,8335,4073,8335,4073,8382
4109,8616,4109,8571,4074,8571,4074,8617
4940,1584,4896,1584,4896,1639,4940,1639
3454,8360,3454,8336,3419,8336,3419,8360
3456,8612,3456,8566,3420,8567,3420,8612
3453,7923,3453,7879,3418,7879,3418,7923
3455,8385,3455,8361,3419,8361,3419,8385
3454,7805,3454,7757,3419,7757,3419,7806
4300,7803,4300,7755,4265,7755,4265,7803
4304,8501,4304,8456,4270,8456,4270,8501
4908,2511,4874,2511,4874,2568,4908,2568
2409,5728,2379,5728,2379,5772,2409,5772
5868,762,5856,762,5856,792,5868,792
3779,4056,3765,4056,3765,4187,3779,4187
3504,8385,3504,8338,3468,8338,3468,8385
3505,8502,3505,8455,3470,8455,3470,8502
3501,7923,3501,7896,3466,7896,3466,7923
3502,7896,3502,7873,3466,7873,3466,7896
3502,7805,3502,7756,3467,7757,3467,7805
2326,5037,2294,5037,2294,5077,2326,5077
542,8367,499,8367,499,8399,543,8399
2765,5760,2752,5760,2752,5860,2765,5860
747,7867,716,7867,716,7911,747,7911
587,8007,557,8007,557,8055,587,8055
8565,7720,8554,7720,8554,7778,8565,7778
3769,8734,3769,8687,3733,8687,3733,8734
3768,8496,3768,8450,3733,8450,3733,8496
3767,8379,3767,8335,3732,8335,3732,8379
3768,8611,3768,8566,3732,8566,3732,8611
3766,8039,3766,7989,3732,7989,3732,8039
3766,8154,3766,8106,3732,8106,3732,8155
7787,8141,7787,8097,7752,8097,7752,8141
7788,8494,7788,8448,7754,8448,7754,8494
7788,8257,7788,8212,7753,8212,7753,8257
3423,3746,3409,3746,3409,3834,3423,3834
3360,1790,3347,1790,3347,1877,3360,1877
7299,5016,7268,5016,7268,5055,7299,5055
4398,7803,4398,7755,4363,7755,4363,7803
4400,8495,4400,8449,4365,8449,4365,8495
4400,8616,4400,8571,4365,8571,4365,8616
4399,8381,4399,8334,4366,8334,4366,8381
4399,8153,4399,8127,4363,8128,4363,8153
4399,8127,4399,8103,4363,8103,4363,8127
976,7265,964,7265,964,7413,976,7413
4942,2349,4898,2349,4898,2403,4942,2403
6051,3363,6020,3363,6020,3408,6051,3408
7593,8120,7593,8097,7558,8098,7558,8120
7593,8262,7593,8215,7558,8215,7558,8262
7595,7915,7595,7871,7559,7871,7559,7915
7593,8120,7558,8120,7558,8147,7593,8147
7593,7797,7593,7749,7559,7750,7559,7797
7593,8605,7593,8559,7559,8559,7559,8605
7595,8377,7595,8333,7559,8333,7559,8377
4254,8383,4254,8340,4220,8340,4220,8383
4253,7784,4253,7755,4217,7755,4217,7784
4255,8501,4255,8455,4219,8455,4219,8501
4253,8031,4253,7988,4218,7988,4218,8032
4253,7806,4253,7784,4217,7785,4217,7806
2968,8736,2968,8688,2934,8688,2934,8736
2968,8382,2968,8337,2933,8337,2933,8382
2967,8265,2967,8221,2933,8221,2933,8265
2967,8149,2967,8105,2932,8106,2932,8149
2968,8503,2968,8457,2932,8457,2932,8503
6699,8374,6699,8330,6664,8330,6664,8374
6696,7801,6696,7758,6663,7758,6663,7801
6700,8728,6700,8681,6664,8681,6664,8728
6698,8149,6698,8122,6663,8122,6663,8149
6699,8607,6699,8561,6664,8561,6664,8607
6698,8122,6698,8099,6663,8099,6663,8122
6698,8490,6698,8445,6663,8445,6663,8490
2743,232,2696,232,2696,640,2743,640
7680,5334,7667,5334,7667,5412,7680,5412
4576,767,4565,767,4565,795,4576,795
4543,1417,4527,1417,4527,1505,4543,1505
4232,7575,4186,7575,4186,7648,4232,7648
7628,5197,7570,5197,7570,5260,7628,5260
3647,7807,3647,7763,3612,7763,3612,7807
3649,8617,3649,8569,3615,8569,3615,8617
7910,5427,7831,5427,7831,5442,7910,5442
5360,3217,5311,3217,5311,3254,5360,3254
6286,3210,6243,3210,6243,3243,6286,3243
7136,8489,7136,8444,7101,8444,7101,8489
7136,8372,7136,8329,7100,8330,7100,8372
7136,8032,7136,8005,7100,8005,7100,8032
7137,7777,7137,7750,7101,7750,7101,7777
7136,8605,7136,8560,7101,8560,7101,8605
7136,7800,7136,7777,7101,7777,7101,7800
7135,8004,7135,7983,7101,7983,7101,8004
3027,4971,2997,4971,2997,5014,3027,5014
5536,8260,5536,8216,5502,8216,5502,8260
5536,7798,5536,7753,5503,7753,5503,7798
5537,8144,5537,8101,5502,8101,5502,8144
5537,8492,5537,8447,5503,8447,5503,8492
5536,8377,5536,8332,5503,8332,5503,8377
5538,8608,5538,8563,5503,8563,5503,8608
5537,7914,5537,7869,5503,7870,5503,7914
460,7330,415,7330,415,7361,460,7361
1759,8131,1759,8108,1723,8108,1723,8131
1760,8388,1760,8365,1723,8365,1723,8388
1758,7921,1758,7876,1724,7876,1724,7921
1760,8364,1760,8339,1724,8339,1724,8364
1758,8158,1758,8132,1723,8132,1723,8158
1760,8618,1760,8569,1725,8569,1725,8618
2752,1774,2738,1774,2738,1927,2752,1927
2218,8615,2218,8569,2183,8569,2183,8616
2218,8500,2218,8453,2182,8453,2182,8500
2218,8129,2218,8107,2182,8107,2182,8129
2217,8384,2217,8338,2182,8338,2182,8384
2218,8157,2218,8129,2182,8129,2182,8158
2218,8737,2218,8691,2183,8691,2183,8737
2218,7810,2218,7764,2182,7764,2182,7810
762,697,231,697,231,746,762,746
7650,5334,7602,5334,7602,5412,7650,5412
7061,7148,7029,7148,7029,7196,7061,7196
5358,2030,5312,2030,5312,2060,5358,2060
4546,8475,4546,8449,4511,8449,4511,8475
4543,7781,4543,7755,4510,7755,4510,7781
4544,8031,4544,7987,4509,7987,4509,8031
4543,7805,4543,7782,4510,7782,4510,7805
4546,8500,4546,8476,4510,8476,4510,8500
909,8132,909,8109,875,8109,875,8132
911,8734,911,8689,875,8689,875,8734
908,8160,908,8133,876,8133,876,8160
911,8507,911,8461,875,8461,875,8507
909,8275,909,8229,875,8229,875,8275
1593,2180,1524,2180,1524,2209,1593,2209
6029,762,6016,762,6016,791,6029,791
3162,8381,3162,8336,3126,8336,3126,8381
3163,8614,3163,8567,3128,8567,3128,8614
3161,8127,3161,8105,3127,8105,3127,8127
3163,7808,3163,7765,3128,7765,3128,7808
3161,8156,3161,8128,3127,8128,3127,8156
3162,8498,3162,8451,3128,8451,3128,8498
5295,8499,5295,8452,5260,8452,5260,8499
5294,8144,5294,8101,5259,8102,5259,8145
5295,8726,5295,8682,5260,8682,5260,8726
5294,8261,5294,8217,5259,8217,5259,8261
3782,5061,3753,5061,3753,5105,3782,5105
7417,5854,7386,5854,7386,5894,7417,5894
5694,3756,5678,3756,5678,3863,5694,3863
5353,1211,5310,1211,5310,1246,5353,1246
5004,1201,4960,1201,4960,1255,5004,1255
1467,8622,1467,8577,1432,8577,1432,8622
1466,7921,1466,7876,1431,7877,1431,7921
1466,8389,1466,8347,1432,8347,1432,8389
1466,8036,1466,7992,1431,7993,1431,8036
1322,8622,1322,8577,1285,8577,1285,8622
1321,8132,1321,8108,1286,8108,1286,8132
1322,8389,1322,8366,1286,8366,1286,8389
1320,7923,1320,7877,1284,7877,1284,7923
1323,8365,1323,8339,1286,8340,1286,8365
1321,8159,1321,8134,1286,8134,1286,8159
1320,8037,1320,7993,1286,7993,1286,8037
1320,7807,1320,7760,1285,7760,1285,7807
7585,5334,7570,5334,7570,5412,7585,5412
6408,6373,6366,6373,6366,6402,6408,6402
4544,1790,4528,1790,4528,1881,4544,1881
3195,7455,3182,7455,3182,7588,3195,7588
5947,7912,5947,7869,5912,7869,5912,7912
5947,8259,5947,8215,5912,8216,5912,8259
5947,8142,5947,8100,5912,8100,5912,8142
5947,8490,5947,8446,5912,8446,5912,8490
5947,8375,5947,8332,5912,8332,5912,8375
5947,8608,5947,8562,5911,8562,5911,8608
2753,2159,2740,2159,2740,2310,2753,2310
1225,8389,1225,8343,1187,8343,1187,8389
1224,8622,1224,8576,1189,8576,1189,8622
1223,8035,1223,7993,1187,7993,1187,8035
3853,2934,3824,2934,3824,2978,3853,2978
7233,8140,7233,8098,7198,8098,7198,8140
7233,8489,7233,8444,7198,8444,7198,8489
7234,7892,7234,7867,7199,7867,7199,7892
7233,8372,7233,8329,7198,8329,7198,8372
7233,8256,7233,8213,7198,8213,7198,8256
7234,7916,7234,7893,7199,7893,7199,7916
7233,8605,7233,8560,7199,8560,7199,8605
7234,8837,7234,8793,7199,8793,7199,8837
3397,3364,3383,3364,3383,3452,3397,3452
3133,5289,3103,5289,3103,5335,3133,5335
7299,4946,7268,4946,7268,4992,7299,4992
8062,4722,8031,4722,8031,4770,8062,4770
2705,8614,2705,8568,2669,8568,2669,8614
2705,8731,2705,8686,2669,8686,2669,8731
2703,8150,2703,8106,2667,8106,2667,8150
2704,8498,2704,8452,2669,8452,2669,8499
2704,8382,2704,8337,2669,8337,2669,8382
3133,2527,3118,2527,3118,2611,3133,2611
2149,5037,2120,5037,2120,5077,2149,5077
6387,8376,6387,8331,6351,8331,6351,8376
6387,8491,6387,8445,6351,8445,6351,8491
6387,8607,6387,8561,6352,8561,6352,8607
6385,7917,6385,7872,6349,7872,6349,7917
6386,8034,6386,7986,6350,7986,6350,8034
6388,8839,6388,8794,6353,8794,6353,8839
6386,8149,6386,8102,6351,8102,6351,8149
8567,8187,8555,8187,8555,8245,8567,8245
4906,1362,4872,1362,4872,1419,4906,1419
810,8045,810,8017,776,8017,776,8045
812,8618,812,8571,777,8571,777,8618
811,7921,811,7878,776,7878,776,7921
810,8016,810,7994,776,7994,776,8016
811,8390,811,8345,777,8345,777,8390
1069,7265,1056,7265,1056,7413,1069,7413
2169,8616,2169,8569,2134,8569,2134,8616
2169,8268,2169,8222,2133,8222,2133,8268
2169,8847,2169,8802,2134,8802,2134,8847
2169,8107,2133,8107,2133,8152,2169,8152
2169,8500,2169,8453,2134,8453,2134,8500
2167,7926,2167,7879,2132,7879,2132,7926
2169,8384,2169,8338,2133,8338,2133,8384
2169,7810,2169,7764,2133,7764,2133,7810
4908,3317,4874,3317,4874,3377,4908,3377
2412,7925,2412,7897,2376,7898,2376,7925
2412,7897,2412,7875,2376,7875,2376,7897
2413,8478,2413,8452,2377,8452,2377,8478
2411,7807,2411,7758,2376,7758,2376,7807
2413,8504,2413,8478,2377,8478,2377,8504
7810,5163,7778,5163,7778,5210,7810,5210
1583,3373,1564,3373,1564,3402,1583,3402
6942,8490,6942,8444,6906,8444,6906,8490
6942,8374,6942,8330,6907,8330,6907,8374
6941,8005,6941,7983,6906,7983,6906,8005
6942,8560,6906,8561,6906,8606,6942,8606
6941,8033,6941,8006,6906,8006,6906,8033
6942,7801,6942,7758,6907,7759,6907,7801
5008,3157,4963,3157,4963,3211,5008,3211
5357,3168,5313,3168,5313,3203,5357,3203
4908,2935,4874,2935,4874,2993,4908,2993
1417,7927,1417,7880,1381,7880,1381,7927
1417,7811,1417,7786,1382,7786,1382,7811
1420,8389,1420,8365,1384,8365,1384,8389
1418,8365,1418,8339,1384,8339,1384,8365
1419,8619,1419,8570,1384,8570,1384,8619
1417,7786,1417,7760,1382,7760,1382,7786
5690,2184,5677,2184,5677,2292,5690,2292
1661,8132,1661,8108,1626,8108,1626,8132
1662,7926,1662,7880,1625,7880,1625,7927
1661,8388,1661,8364,1627,8364,1627,8388
1661,8362,1661,8339,1627,8339,1627,8363
1661,8158,1661,8132,1626,8133,1626,8159
1660,7811,1660,7765,1625,7765,1625,7811
1662,8619,1662,8570,1627,8570,1627,8619
7376,8024,7376,7982,7342,7982,7342,8025
7378,8120,7378,8098,7342,8098,7342,8120
7378,8490,7378,8444,7343,8444,7343,8490
7377,8374,7377,8329,7343,8329,7343,8374
7378,8147,7378,8120,7343,8120,7343,8147
7378,8610,7378,8566,7344,8566,7344,8610
7379,7684,7379,7620,7344,7621,7344,7684
4037,765,4025,765,4025,794,4037,794
3630,4969,3600,4969,3600,5040,3630,5040
4001,5947,3970,5947,3970,5999,4001,5999
4538,3000,4525,3000,4525,3086,4538,3086
3309,5359,3281,5359,3281,5400,3309,5400
393,7744,341,7744,341,7775,393,7775
2751,1393,2736,1393,2736,1545,2751,1545
6148,5047,6119,5047,6119,5087,6148,5087
5925,4138,5913,4138,5913,4238,5925,4238
3615,3978,3601,3978,3601,4113,3615,4113
7427,7915,7427,7872,7391,7872,7391,7915
7426,8377,7426,8353,7391,8353,7391,8377
1958,5662,1931,5662,1931,5704,1958,5704
1516,5049,1485,5049,1485,5089,1516,5089
6136,5936,6106,5936,6106,5979,6136,5979
4759,8268,4759,8239,4725,8239,4725,8268
4758,8146,4758,8102,4725,8102,4725,8146
4758,7801,4758,7754,4724,7754,4724,7801
4760,8610,4760,8564,4726,8564,4726,8610
4759,8239,4759,8217,4725,8218,4725,8239
7300,9212,7282,9212,7282,9329,7300,9329
5624,9574,5605,9574,5605,9688,5624,9688
1404,9258,1384,9258,1384,9386,1404,9386
794,9557,662,9557,662,9578,794,9578
1945,9239,1925,9239,1925,9354,1945,9354
2673,9285,2655,9285,2655,9412,2673,9412
8821,5211,8618,5211,8618,5247,8821,5247
4638,1410,4599,1410,4599,1456,4638,1456
8812,4875,8708,4875,8708,4921,8812,4921
6593,9103,6546,9103,6546,9721,6593,9721
6469,9103,6423,9103,6423,9721,6469,9721
6338,9281,6299,9281,6299,9669,6338,9669
5247,9253,5204,9253,5204,9327,5247,9327
4567,9176,4521,9176,4521,9765,4567,9765
4175,9329,4107,9329,4107,9372,4175,9372
4269,9152,4235,9152,4235,9366,4269,9366
3874,9151,3827,9151,3827,9329,3874,9329
3746,9262,3707,9262,3707,9378,3746,9378
3832,2151,3794,2151,3794,2215,3832,2215
3732,2150,3687,2150,3687,2215,3732,2215
3538,1707,3499,1707,3499,1771,3538,1771
7341,9212,7300,9212,7300,9329,7341,9329
8205,9403,8163,9403,8163,9780,8205,9780
8076,9403,8029,9403,8029,9780,8076,9780
8353,9337,8045,9337,8045,9375,8353,9375
3840,1282,3801,1282,3801,1389,3840,1389
3207,1088,3152,1088,3152,1157,3207,1157
5086,7238,5043,7238,5043,7300,5086,7300
1658,7551,1607,7551,1607,7622,1658,7622
2928,232,2883,232,2883,640,2928,640
2805,232,2757,232,2757,640,2805,640
2557,232,2511,232,2511,640,2557,640
4009,228,3963,228,3963,636,4009,636
3886,228,3837,228,3837,637,3886,637
8854,7695,8812,7695,8812,7875,8854,7875
6857,226,6811,226,6811,631,6857,631
1477,237,1434,237,1434,644,1477,644
7941,6633,7846,6633,7846,6672,7941,6672
7183,4174,7116,4174,7116,4268,7183,4268
8839,6067,8798,6067,8798,6374,8839,6374
6917,6443,6867,6443,6867,6498,6917,6498
7015,6331,6970,6331,6970,6371,7015,6371
7829,5601,7775,5601,7775,5640,7829,5640
3833,4056,3795,4056,3795,4187,3833,4187
3585,3978,3545,3978,3545,4113,3585,4113
3806,2851,3763,2851,3763,2917,3806,2917
7699,4939,7653,4939,7653,5002,7699,5002
7582,4918,7540,4918,7540,4981,7582,4981
6633,5183,6589,5183,6589,5297,6633,5297
4642,3748,4604,3748,4604,3792,4642,3792
1563,6031,1516,6031,1516,6123,1563,6123
3566,5449,3526,5449,3526,5564,3566,5564
6489,4982,6433,4982,6433,5148,6488,5148
5716,225,5667,225,5667,634,5716,634
5839,225,5793,225,5793,635,5839,635
2446,9208,2405,9208,2405,9715,2446,9715
2208,7588,2163,7588,2163,7653,2208,7653
2097,7587,2052,7587,2052,7653,2097,7653
1239,7579,1199,7579,1199,7653,1239,7653
1347,7578,1302,7578,1302,7653,1347,7653
1542,7550,1502,7550,1502,7622,1542,7622
394,6742,300,6742,300,6783,394,6783
687,6108,234,6108,234,6154,687,6154
687,5984,234,5984,234,6031,687,6031
687,5860,234,5860,234,5907,687,5907
5748,4386,5726,4386,5726,4572,5748,4572
2336,9737,2336,9183,2288,9183,2288,9737
2212,9737,2212,9183,2166,9183,2166,9737
7845,7542,7808,7542,7808,7609,7845,7609
2433,232,2388,232,2388,640,2433,640
5567,9281,5529,9281,5529,9437,5567,9437
6981,226,6936,226,6936,631,6981,631
2827,4011,2787,4011,2787,4090,2827,4090
2827,3630,2788,3630,2788,3708,2827,3708
2827,3247,2787,3247,2787,3325,2827,3325
2827,2863,2786,2863,2786,2941,2827,2941
2827,2437,2786,2437,2786,2515,2827,2515
2825,2054,2786,2054,2786,2133,2825,2133
2826,1673,2785,1673,2785,1749,2826,1749
2822,1290,2784,1290,2784,1368,2822,1368
1354,237,1308,237,1308,644,1354,644
1229,237,1184,237,1184,644,1229,644
2011,5472,1971,5472,1971,5543,2011,5543
2024,5158,1986,5158,1986,5285,2024,5285
2073,7191,2033,7191,2033,7318,2073,7318
2563,7208,2523,7208,2523,7292,2563,7292
3139,6067,3101,6067,3101,6156,3139,6156
5100,6863,5061,6863,5061,6958,5100,6958
1004,7579,959,7579,959,7653,1004,7653
1110,7579,1069,7579,1069,7653,1110,7653
894,7579,852,7579,852,7653,894,7653
1038,7265,994,7265,994,7413,1038,7413
6609,7579,6541,7579,6541,7645,6609,7645
6716,7579,6671,7579,6671,7645,6716,7645
5870,5895,5822,5895,5822,5937,5870,5937
4636,228,4589,228,4589,637,4636,637
4760,228,4714,228,4714,637,4760,637
2811,5508,2772,5508,2772,5583,2811,5583
325,8019,236,8019,236,8057,325,8057
3450,7223,3409,7223,3409,7312,3450,7312
5410,5502,5369,5502,5369,5554,5410,5554
4818,4784,4769,4784,4769,4845,4818,4845
4823,4373,4771,4373,4771,4563,4823,4563
6087,224,6043,224,6043,634,6087,634
6214,223,6166,223,6166,633,6214,633
1778,5468,1733,5468,1733,5562,1778,5562
2664,5178,2617,5178,2617,5276,2664,5276
4642,3366,4603,3366,4603,3411,4642,3411
1621,4801,1564,4801,1564,4863,1621,4863
3578,3293,3537,3293,3537,3361,3578,3361
3864,3278,3824,3278,3824,3346,3864,3346
4640,2170,4600,2170,4600,2215,4640,2215
4638,1785,4600,1785,4600,1830,4638,1830
4301,1637,4260,1637,4260,1726,4301,1726
2080,572,2036,572,2036,927,2080,927
3284,570,3238,570,3238,925,3284,925
3533,569,3487,569,3487,925,3533,925
1956,530,1934,530,1934,927,1956,927
3407,528,3364,528,3364,925,3407,925
7370,564,7325,564,7325,918,7370,918
2317,919,2316,919,2316,962,2356,962
1832,572,1787,572,1787,927,1832,927
992,6415,954,6415,954,6456,992,6456
5114,567,5068,567,5068,922,5114,922
6566,563,6520,563,6520,920,6566,920
5237,521,5193,521,5193,922,5237,922
3102,9128,3063,9128,3063,9168,3102,9168
2484,9097,2421,9097,2421,9138,2484,9138
872,6656,828,6656,828,6695,872,6695
1049,5924,730,5924,730,5970,1049,5970
1049,5805,730,5805,730,5846,1049,5846
1123,4213,952,4213,952,4252,1123,4252
1123,3719,953,3719,953,3759,1123,3759
1123,3313,846,3313,846,3354,1123,3354
1123,2817,844,2817,844,2858,1123,2858
1123,2727,950,2727,950,2767,1123,2767
1122,2321,845,2321,845,2361,1123,2361
1120,1734,949,1734,949,1774,1120,1774
1118,1329,842,1329,842,1369,1118,1369
1118,1232,809,1232,809,1273,1118,1273
1241,3900,1197,3900,1197,3940,1241,3940
1239,3518,1195,3518,1195,3557,1239,3557
1237,3137,1195,3137,1195,3175,1237,3175
1285,2326,1241,2326,1241,2365,1285,2365
1285,1944,1239,1944,1239,1983,1285,1983
1285,1560,1239,1560,1239,1601,1285,1601
1120,1823,844,1823,844,1865,1121,1865
5363,566,5317,566,5317,922,5363,922
6680,521,6644,521,6644,920,6680,920
1123,3810,847,3810,847,3848,1123,3848
1123,3223,953,3223,953,3263,1123,3263
1934,530,1910,530,1910,927,1934,927
1122,2231,950,2231,950,2270,1122,2270
6025,2573,6025,2446,6040,2446,6040,2573
4180,1031,4180,1005,4309,1005,4309,1031
8587,6126,8587,6063,8603,6063,8603,6126
8403,6126,8403,6062,8422,6062,8422,6126
8634,6125,8634,6063,8652,6063,8652,6125
5407,3402,5407,3254,5423,3254,5423,3402
7970,6964,7970,6945,8037,6945,8037,6964
5559,3765,5559,3620,5574,3620,5574,3765
3736,1399,3736,1252,3751,1252,3751,1399
2214,1456,2214,1309,2229,1309,2229,1456
6751,4631,6751,4613,6826,4613,6826,4631
8011,6897,8011,6880,8075,6880,8075,6897
2913,3697,2913,3493,2926,3493,2926,3697
7796,4384,7796,4300,7814,4300,7814,4384
2912,2126,2912,1918,2924,1918,2924,2126
2913,2514,2913,2303,2925,2303,2925,2514
8354,8740,8354,8722,8568,8722,8568,8740
8735,6087,8735,6025,8755,6025,8755,6087
3539,1083,3539,1066,4106,1066,4106,1083
3654,5333,3654,5161,3670,5161,3670,5333
2236,4030,2236,4176,2218,4176,2218,4030
5556,2191,5556,2048,5573,2048,5573,2191
5175,954,5175,512,5193,512,5193,954
6028,4147,6028,4018,6045,4018,6045,4147
3785,1399,3785,1252,3801,1252,3801,1399
2215,2219,2215,2073,2231,2073,2231,2219
7709,8999,7709,9045,7650,9045,7650,8999
508,8595,712,8595,712,8611,508,8611
5556,1428,5556,1279,5571,1279,5571,1428
3331,9424,3331,9404,3551,9404,3551,9424
4188,9142,4188,9255,4170,9255,4170,9142
1600,4026,1600,4174,1584,4174,1584,4026
1285,874,1285,850,1366,850,1366,874
3868,5486,3868,5464,3944,5464,3944,5486
2116,7014,2116,6994,2194,6994,2194,7014
461,8090,461,8010,483,8010,483,8090
462,8634,462,8551,484,8551,484,8634
2911,1747,2911,1540,2924,1540,2924,1747
2913,3319,2913,3112,2926,3112,2926,3319
2599,9198,2599,9093,2617,9093,2617,9198
2217,3413,2217,3265,2234,3265,2234,3413
7636,6747,7636,6731,7700,6731,7700,6747
5409,4167,5409,4019,5425,4019,5425,4167
1900,6763,1900,6904,1883,6904,1883,6763
1592,7649,1592,7541,1607,7541,1607,7649
1160,822,1160,852,1040,852,1040,822
1893,959,1893,519,1910,519,1910,959
2217,3030,2217,2883,2233,2883,2233,3030
4685,5032,4685,5010,4765,5010,4765,5032
4670,5032,4598,5032,4598,5010,4670,5010
4483,5032,4483,5010,4555,5010,4555,5032
4324,5033,4250,5033,4250,5010,4324,5010
4088,5033,3965,5033,3965,5012,4088,5012
4827,5032,4827,5008,4904,5008,4904,5032
4916,5031,4916,5008,4992,5008,4992,5031
5033,5031,5033,5010,5107,5010,5107,5031
5179,5031,5179,5010,5252,5010,5252,5031
5410,5030,5410,5008,5484,5008,5484,5030
3807,5033,3807,5012,3883,5012,3883,5033
2987,5036,2987,5014,3064,5014,3064,5036
2867,5036,2867,5014,2943,5014,2943,5036
2750,5035,2750,5013,2825,5013,2825,5035
2634,5036,2634,5014,2709,5014,2709,5036
2519,5036,2519,5014,2594,5014,2594,5036
2404,5035,2404,5014,2477,5014,2477,5035
2286,5037,2286,5014,2360,5014,2360,5037
2200,5037,2200,5014,2273,5014,2273,5037
8383,6432,8383,6409,8521,6409,8521,6432
8545,8619,8564,8619,8564,8699,8545,8699
1535,5565,1535,5587,1453,5587,1453,5565
4410,5032,4336,5032,4336,5010,4410,5010
5295,5031,5295,5008,5368,5008,5368,5031
7249,4241,7249,4163,7269,4163,7269,4241
7248,3858,7248,3781,7267,3781,7267,3858
7249,3474,7249,3400,7266,3400,7266,3474
7245,2665,7245,2592,7265,2592,7265,2665
7244,1901,7244,1826,7264,1826,7264,1901
7244,1520,7244,1444,7263,1444,7263,1520
1706,5026,1706,5051,1630,5051,1630,5026
7244,2284,7244,2209,7263,2209,7263,2284
1465,5028,1465,5049,1390,5049,1390,5028
746,9254,746,9231,671,9231,671,9254
6302,5024,6302,5047,6227,5047,6227,5024
